amostra,hora,PV_real,PV_previsao,k_pv,k_pv_x_PV,load_real,load_previsao,custo_energia_imp,custo_energia_exp,p_rede_imp_ref,p_rede_exp_ref,p_ch_bat_est_cps,p_dc_bat_est_cps,p_est_total_cps,soc_est,p_dc_SC_cps,p_ch_SC_cps,soc_SC,p_SC_total_cps,balance
354,5:30,0.0,0.0,1.0,0.0,0.115844156,0.115844156,0,0,0,0,0.0,0.12658009,0.12658009,0.82857569,0.0,0.010735931,0.48542878,-0.010735931,0
355,5:35,0.0,0.0,1.0,0.0,0.101558442,0.101558442,0,0,0,0,0.0,0.12658009,0.12658009,0.82770017,0.0,0.025021645,0.48851211,-0.025021645,0
356,5:40,0.0,0.0,1.0,0.0,0.114545455,0.114545455,0,0,0,0,0.0,0.12658009,0.12658009,0.82682466,0.0,0.012034632,0.49569826,-0.012034632,0
357,5:45,0.0,0.0,1.0,0.0,0.123636364,0.123636364,0,0,0,0,0.0,0.12658009,0.12658009,0.82594915,0.0,0.0029437228,0.49915457,-0.0029437228,0
358,5:50,0.0,0.0,1.0,0.0,0.104415584,0.104415584,0,0,0,0,0.0,0.12658009,0.12658009,0.82507364,0.0,0.022164503,0.5,-0.022164503,0
359,5:55,0.0,0.0,1.0,0.0,0.109090909,0.109090909,0,0,0,0,0.0,0.12658009,0.12658009,0.82419812,0.0,0.017489178,0.50636558,-0.017489178,0
360,6:00,0.0,0.0,1.0,0.0,0.117402597,0.117402597,0,0,0,0,0.0,0.12658009,0.12658009,0.82332261,0.0,0.0091774898,0.51138843,-0.0091774898,0
361,6:05,0.0,0.0,1.0,0.0,0.124675325,0.124675325,0,0,0,0,0.0,0.135,0.135,0.8224471,0.0,0.010324675,0.51402418,-0.010324675,0
362,6:10,0.0,0.0,1.0,0.0,0.161818182,0.161818182,0,0,0,0,0.0,0.135,0.135,0.82151335,0.026818182,0.0,0.5169894,0.026818182,0
363,6:15,0.0,0.0,1.0,0.0,0.158961039,0.158961039,0,0,0,0,0.0,0.135,0.135,0.8205796,0.023961039,0.0,0.50928729,0.023961039,0
364,6:20,0.0,0.0,1.0,0.0,0.144675325,0.144675325,0,0,0,0,0.0,0.135,0.135,0.81964585,0.009675325,0.0,0.50240574,0.009675325,0
365,6:25,0.0,0.0,1.0,0.0,0.141298701,0.141298701,0,0,0,0,0.0,0.135,0.135,0.8187121,0.006298701,0.0,0.49962702,0.006298701,0
366,6:30,0.0,0.0,1.0,0.0,0.147532468,0.147532468,0,0,0,0,0.0,0.135,0.135,0.81777835,0.012532468,0.0,0.49781805,0.012532468,0
367,6:35,0.0,0.0,1.0,0.0,0.124675325,0.124675325,0,0,0,0,0.0,0.135,0.135,0.8168446,0.0,0.010324675,0.49421876,-0.010324675,0
368,6:40,0.0,0.0,1.0,0.0,0.125194805,0.125194805,0,0,0,0,0.0,0.135,0.135,0.81591085,0.0,0.009805195,0.49718398,-0.009805195,0
369,6:45,0.0,0.0,1.0,0.0,0.175844156,0.175844156,0,0,0,0,0.0,0.135,0.135,0.8149771,0.040844156,0.0,0.5,0.040844156,0
370,6:50,0.0,0.0,1.0,0.0,0.16961039,0.16961039,0,0,0,0,0.0,0.135,0.135,0.81404335,0.03461039,0.0,0.48826967,0.03461039,0
371,6:55,0.0,0.0,1.0,0.0,0.135064935,0.135064935,0,0,0,0,0.0,0.135,0.135,0.8131096,6.4935042e-05,0.0,0.47832966,6.4935042e-05,0
372,7:00,0.013353261,0.013353261,1.0,0.013353261,0.136103896,0.136103896,0,0,0,0,0.0,0.135,0.135,0.81217585,0.0,0.012249365,0.47831101,-0.012249365,0
373,7:05,0.026706522,0.026706522,1.0,0.026706522,0.114285714,0.114285714,0,0,0,0,0.0,0.135,0.135,0.8112421,0.0,0.047420808,0.481829,-0.047420808,0
374,7:10,0.040059783,0.040059783,1.0,0.040059783,0.106493506,0.106493506,0,0,0,0,0.0,0.075372458,0.075372458,0.81030835,0.0,0.0089387354,0.49544812,-0.0089387354,0
375,7:15,0.061858696,0.061858696,1.0,0.061858696,0.112987013,0.112987013,0,0,0,0,0.0,0.075372458,0.075372458,0.80978702,0.0,0.024244141,0.4980153,-0.024244141,0
376,7:20,0.083657609,0.083657609,1.0,0.083657609,0.176363636,0.176363636,0,0,0,0,0.0,0.075372458,0.075372458,0.8092657,0.017333569,0.0,0.50497815,0.017333569,0
377,7:25,0.105456522,0.105456522,1.0,0.105456522,0.203376623,0.203376623,0,0,0,0,0.0,0.075372458,0.075372458,0.80874437,0.022547643,0.0,0.5,0.022547643,0
378,7:30,0.125184783,0.125184783,1.0,0.125184783,0.163376623,0.163376623,0,0,0,0,0.0,0.058664102,0.058664102,0.80822304,0.0,0.020472262,0.49352438,-0.020472262,0
379,7:35,0.144913043,0.144913043,1.0,0.144913043,0.145194805,0.145194805,0,0,0,0,0.0095220215,0.0,-0.0095220215,0.80781728,0.0098037835,0.0,0.49940396,0.0098037835,0
380,7:40,0.164641304,0.164641304,1.0,0.164641304,0.141298701,0.141298701,0,0,0,0,0.0095220215,0.0,-0.0095220215,0.80788315,0.0,0.013820582,0.49658834,-0.013820582,0
381,7:45,0.168619565,0.168619565,1.0,0.168619565,0.161038961,0.161038961,0,0,0,0,0.0095220215,0.0,-0.0095220215,0.80794901,0.0019414175,0.0,0.50055757,0.0019414175,0
382,7:50,0.172597826,0.172597826,1.0,0.172597826,0.171688312,0.171688312,0,0,0,0,0.0095220215,0.0,-0.0095220215,0.80801487,0.0086125075,0.0,0.5,0.0086125075,0
383,7:55,0.176576087,0.176576087,1.0,0.176576087,0.158441558,0.158441558,0,0,0,0,0.0095220215,0.0,-0.0095220215,0.80808073,0.0,0.0086125075,0.49752651,-0.0086125075,0
384,8:00,0.336032609,0.336032609,1.0,0.336032609,0.172467532,0.172467532,0,0,0,0,0.16356508,0.0,-0.16356508,0.80814659,0.0,0.0,0.5,0.0,0
385,8:05,0.49548913,0.49548913,1.0,0.49548913,0.176103896,0.176103896,0,0,0,0,0.81977789,0.0,-0.81977789,0.80927791,0.50039266,0.0,0.5,0.50039266,0
386,8:10,0.654945652,0.654945652,1.0,0.654945652,0.16,0.16,0,0,0,0,0.81977789,0.0,-0.81977789,0.81494804,0.32483224,0.0,0.35628861,0.32483224,0
387,8:15,0.871565217,0.871565217,1.0,0.871565217,0.161038961,0.161038961,0,0,0,0,0.81977789,0.0,-0.81977789,0.82061817,0.10925164,0.0,0.26299769,0.10925164,0
388,8:20,1.088184783,1.088184783,1.0,1.088184783,0.165454545,0.165454545,0,0,0,0,0.81977789,0.0,-0.81977789,0.8262883,0.0,0.10295235,0.23162093,-0.10295235,0
389,8:25,1.304804348,1.304804348,1.0,1.304804348,0.160779221,0.160779221,0,0,0,0,0.81977789,0.0,-0.81977789,0.83195843,0.0,0.32424723,0.26118855,-0.32424723,0
390,8:30,1.253559783,1.253559783,1.0,1.253559783,0.168571429,0.168571429,0,0,0,0,0.81977789,0.0,-0.81977789,0.83762857,0.0,0.26521046,0.35431146,-0.26521046,0
391,8:35,1.202315217,1.202315217,1.0,1.202315217,0.153506494,0.153506494,0,0,0,0,0.81977789,0.0,-0.81977789,0.8432987,0.0,0.22903083,0.43047917,-0.22903083,0
392,8:40,1.151070652,1.151070652,0.86409269,0.9946317360667339,0.161818182,0.161818182,0,0,0,0,0.81977789,0.0,-0.81977789,0.84896883,0.0,0.013035665,0.49625619,-0.013035665,0
393,8:45,1.296456522,1.296456522,0.75473352,0.9784791943760175,0.158701299,0.158701299,0,0,0,0,0.81977789,0.0,-0.81977789,0.85463896,0.0,0.0,0.5,0.0,0
394,8:50,1.441842391,1.441842391,0.67700987,0.9761415296913992,0.156363636,0.156363636,0,0,0,0,0.81977789,0.0,-0.81977789,0.86030909,0.0,0.0,0.5,0.0,0
395,8:55,1.587228261,1.587228261,0.62759816,0.9961415361035998,0.176363636,0.176363636,0,0,0,0,0.81977789,0.0,-0.81977789,0.86597922,0.0,0.0,0.5,0.0,0
396,9:00,1.644619565,1.644619565,0.59385224,0.9766610126230756,0.156883117,0.156883117,0,0,0,0,0.81977789,0.0,-0.81977789,0.87164935,0.0,0.0,0.5,0.0,0
397,9:05,1.70201087,1.70201087,0.57718509,0.9823752971819283,0.162597403,0.162597403,0,0,0,0,0.81977789,0.0,-0.81977789,0.87731948,0.0,0.0,0.5,0.0,0
398,9:10,1.759402174,1.759402174,0.55392855,0.9745830951106677,0.154805195,0.154805195,0,0,0,0,0.81977789,0.0,-0.81977789,0.88298961,0.0,0.0,0.5,0.0,0
399,9:15,1.715934783,1.715934783,0.57356112,0.9841934759844371,0.164415584,0.164415584,0,0,0,0,0.81977789,0.0,-0.81977789,0.88865974,0.0,0.0,0.5,0.0,0
400,9:20,1.672467391,1.672467391,0.58396416,0.9766610151127065,0.156883117,0.156883117,0,0,0,0,0.81977789,0.0,-0.81977789,0.89432987,0.0,0.0,0.5,0.0,0
401,9:25,1.629,1.629,0.10108983,0.16467533307,0.164675325,0.164675325,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
402,9:30,1.768663043,1.768663043,0.094282089,0.16675324643113684,0.166753247,0.166753247,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
403,9:35,1.908326087,1.908326087,0.082482023,0.157402596199434,0.157402597,0.157402597,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
404,9:40,2.04798913,2.04798913,0.078632723,0.161038961966301,0.161038961,0.161038961,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
405,9:45,2.044402174,2.044402174,0.083852665,0.17142857062169373,0.171428571,0.171428571,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
406,9:50,2.040815217,2.040815217,0.080054589,0.1633766234218808,0.163376623,0.163376623,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
407,9:55,2.037228261,2.037228261,0.082235492,0.16753246835963942,0.167532468,0.167532468,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
408,10:00,2.0625,2.0625,0.078709169,0.1623376610625,0.162337662,0.162337662,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
409,10:05,2.087771739,2.087771739,0.081986372,0.1711688304447409,0.171168831,0.171168831,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
410,10:10,2.113043478,2.113043478,0.08174336,0.17272727371780608,0.172727273,0.172727273,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
411,10:15,2.225298913,2.225298913,0.082405389,0.18337662256704215,0.183376623,0.183376623,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
412,10:20,2.337554348,2.337554348,0.081003742,0.18935064931637022,0.189350649,0.189350649,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
413,10:25,2.449809783,2.449809783,0.06774976,0.1659740248439021,0.165974026,0.165974026,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
414,10:30,2.464728261,2.464728261,0.057644457,0.14207792225789928,0.142077922,0.142077922,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
415,10:35,2.479646739,2.479646739,0.060335365,0.14961039106862475,0.14961039,0.14961039,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
416,10:40,2.494565217,2.494565217,0.060495148,0.1509090919980671,0.150909091,0.150909091,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
417,10:45,2.556684782,2.556684782,0.055774339,0.1425974037474091,0.142597403,0.142597403,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
418,10:50,2.618804348,2.618804348,0.058021918,0.15194805113769946,0.151948052,0.151948052,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
419,10:55,2.680923913,2.680923913,0.058712072,0.15740259780657773,0.157402597,0.157402597,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
420,11:00,2.625244565,2.625244565,0.055603972,0.14597402528541217,0.145974026,0.145974026,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
421,11:05,2.569565218,2.569565218,0.050137342,0.12883117012617057,0.128831169,0.128831169,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
422,11:10,2.51388587,2.51388587,0.057240508,0.14389610425282198,0.143896104,0.143896104,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
423,11:15,2.502342392,2.502342392,0.060929924,0.1524675317665382,0.152467532,0.152467532,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
424,11:20,2.490798913,2.490798913,0.057875344,0.14415584392470107,0.144155844,0.144155844,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
425,11:25,2.479255435,2.479255435,0.057516221,0.14259740351491113,0.142597403,0.142597403,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
426,11:30,2.572891304,2.572891304,0.058855409,0.15142857000946333,0.151428571,0.151428571,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
427,11:35,2.666527174,2.666527174,0.056886093,0.1516883128071912,0.151688312,0.151688312,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
428,11:40,2.760163043,2.760163043,0.056932455,0.15714285823826057,0.157142857,0.157142857,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
429,11:45,2.823586956,2.823586956,0.059057238,0.16675324687418752,0.166753247,0.166753247,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
430,11:50,2.88701087,2.88701087,0.058659512,0.16935064877289543,0.169350649,0.169350649,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
431,11:55,2.950434783,2.950434783,0.052644673,0.15532467435886096,0.155324675,0.155324675,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
432,12:00,2.873070652,2.873070652,0.048999568,0.14077922078147834,0.140779221,0.140779221,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
433,12:05,2.795706522,2.795706522,0.049612253,0.1387012992832141,0.138701299,0.138701299,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
434,12:10,2.718342391,2.718342391,0.062012581,0.16857142770762118,0.168571429,0.168571429,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
435,12:15,2.684641304,2.684641304,0.058147022,0.15610389696579668,0.156103896,0.156103896,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
436,12:20,2.650940217,2.650940217,0.054183177,0.1436363629941294,0.143636364,0.143636364,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
437,12:25,2.61723913,2.61723913,0.056865713,0.1488311692189497,0.148831169,0.148831169,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
438,12:30,2.768885869,2.768885869,0.065383324,0.18103896189184857,0.181038961,0.181038961,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
439,12:35,2.920532609,2.920532609,0.055051336,0.1607792219570156,0.160779221,0.160779221,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
440,12:40,3.072179348,3.072179348,0.053094844,0.16311688322208173,0.163116883,0.163116883,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
441,12:45,2.932125,2.932125,0.054390764,0.1594805188935,0.159480519,0.159480519,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
442,12:50,2.792070652,2.792070652,0.057119084,0.15948051810552277,0.159480519,0.159480519,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
443,12:55,2.652016304,2.652016304,0.065032606,0.17246753140360824,0.172467532,0.172467532,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
444,13:00,2.680548913,2.680548913,0.063952786,0.17142857099562162,0.171428571,0.171428571,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
445,13:05,2.709081521,2.709081521,0.066251428,0.17948051933466197,0.179480519,0.179480519,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
446,13:10,2.73761413,2.73761413,0.054460162,0.14909090901328906,0.149090909,0.149090909,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
447,13:15,2.694065217,2.694065217,0.055436909,0.14935064827489425,0.149350649,0.149350649,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
448,13:20,2.650516304,2.650516304,0.056641746,0.15012987126002678,0.15012987,0.15012987,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
449,13:25,2.606967391,2.606967391,0.066654548,0.17376623309784425,0.173766234,0.173766234,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
450,13:30,2.590108695,2.590108695,0.06618586,0.1714285714720527,0.171428571,0.171428571,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
451,13:35,2.57325,2.57325,0.066114785,0.17012987050124997,0.17012987,0.17012987,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
452,13:40,2.556391304,2.556391304,0.059641703,0.1524675309049507,0.152467532,0.152467532,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
453,13:45,2.665711956,2.665711956,0.057000927,0.1519480526069832,0.151948052,0.151948052,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
454,13:50,2.775032609,2.775032609,0.055691401,0.1545454538158952,0.154545455,0.154545455,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
455,13:55,2.884353261,2.884353261,0.054841347,0.15818181805708256,0.158181818,0.158181818,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
456,14:00,2.82851087,2.82851087,0.05491394,0.1553246762045278,0.155324675,0.155324675,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
457,14:05,2.772668478,2.772668478,0.053303238,0.14779220777793176,0.147792208,0.147792208,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
458,14:10,2.716826087,2.716826087,0.055259286,0.15012986975379386,0.15012987,0.15012987,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
459,14:15,2.62473913,2.62473913,0.064125111,0.16831168805729343,0.168311688,0.168311688,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
460,14:20,2.532652174,2.532652174,0.069328279,0.17558441652902856,0.175584416,0.175584416,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
461,14:25,2.440565217,2.440565217,0.067367831,0.16441558508333434,0.164415584,0.164415584,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
462,14:30,2.456983695,2.456983695,0.063217625,0.15532467386162438,0.155324675,0.155324675,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
463,14:35,2.473402174,2.473402174,0.062482946,0.15454545447432458,0.154545455,0.154545455,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
464,14:40,2.489820652,2.489820652,0.066661037,0.16597402660633614,0.165974026,0.165974026,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
465,14:45,2.331945652,2.331945652,0.068835001,0.16051948128736565,0.160519481,0.160519481,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
466,14:50,2.174070652,2.174070652,0.079926673,0.17376623408130082,0.173766234,0.173766234,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
467,14:55,2.016195652,2.016195652,0.076265532,0.15376623401586687,0.153766234,0.153766234,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
468,15:00,2.094293478,2.094293478,0.073297508,0.15350649295805283,0.153506494,0.153506494,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
469,15:05,2.172391304,2.172391304,0.072216786,0.15688311790922896,0.156883117,0.156883117,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
470,15:10,2.25048913,2.25048913,0.069018185,0.15532467511482906,0.155324675,0.155324675,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
471,15:15,2.188173913,2.188173913,0.071577207,0.156623377122801,0.156623377,0.156623377,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
472,15:20,2.125858695,2.125858695,0.071353902,0.15168831298887786,0.151688312,0.151688312,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
473,15:25,2.063543478,2.063543478,0.073508658,0.15168831179243256,0.151688312,0.151688312,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
474,15:30,2.003054348,2.003054348,0.078581291,0.15740259660900327,0.157402597,0.157402597,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
475,15:35,1.942565217,1.942565217,0.075947241,0.1475324686937163,0.147532468,0.147532468,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
476,15:40,1.882076087,1.882076087,0.090532796,0.17038961044084924,0.17038961,0.17038961,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
477,15:45,1.8075,1.8075,0.090244472,0.16311688314000003,0.163116883,0.163116883,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
478,15:50,1.732923913,1.732923913,0.085434765,0.14805194727003543,0.148051948,0.148051948,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
479,15:55,1.658347826,1.658347826,0.089120151,0.1477922086636417,0.147792208,0.147792208,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
480,16:00,1.562625,1.562625,0.10555,0.16493506875,0.164935065,0.164935065,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
481,16:05,1.466902174,1.466902174,0.1219993,0.1789610383964782,0.178961039,0.178961039,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
482,16:10,1.371179348,1.371179348,0.10986845,0.15064934963677062,0.150649351,0.150649351,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
483,16:15,1.357858696,1.357858696,0.1119027,0.1519480543008792,0.151948052,0.151948052,0,0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.5,0.0,0
484,16:20,1.344538043,1.344538043,0.46242084,0.6217424112560161,0.176363636,0.176363636,0,0,0,0,0.44537878,0.0,-0.44537878,0.9,0.0,0.0,0.5,0.0,0
485,16:25,1.331217391,1.331217391,0.46529196,0.6194047490444764,0.174025974,0.174025974,0,0,0,0,0.44537878,0.0,-0.44537878,0.90308054,0.0,0.0,0.5,0.0,0
486,16:30,1.26423913,1.26423913,0.50925519,0.6438203383535847,0.198441558,0.198441558,0,0,0,0,0.44537878,0.0,-0.44537878,0.90616107,0.0,0.0,0.5,0.0,0
487,16:35,1.19726087,1.19726087,0.5477239,0.6557683930337931,0.21038961,0.21038961,0,0,0,0,0.44537878,0.0,-0.44537878,0.90924161,0.0,0.0,0.5,0.0,0
488,16:40,1.130282609,1.130282609,0.60040341,0.6786255327072966,0.233246753,0.233246753,0,0,0,0,0.44537878,0.0,-0.44537878,0.91232215,0.0,0.0,0.5,0.0,0
489,16:45,1.028347826,1.028347826,0.66042344,0.6791450087634414,0.233766234,0.233766234,0,0,0,0,0.44537878,0.0,-0.44537878,0.91540268,0.0,0.0,0.5,0.0,0
490,16:50,0.926413044,0.926413044,0.69299775,0.642002155062651,0.196623377,0.196623377,0,0,0,0,0.44537878,0.0,-0.44537878,0.91848322,0.0,0.0,0.5,0.0,0
491,16:55,0.824478261,0.824478261,0.8995533,0.7416621404608112,0.190649351,0.190649351,0,0,0,0,0.44537878,0.0,-0.44537878,0.92156376,0.0,0.10563401,0.5,-0.10563401,0
492,17:00,0.788184783,0.788184783,1.0,0.788184783,0.201298701,0.201298701,0,0,0,0,0.44537878,0.0,-0.44537878,0.92464429,0.0,0.1415073,0.5303378,-0.1415073,0
493,17:05,0.751891304,0.751891304,1.0,0.751891304,0.23038961,0.23038961,0,0,0,0,0.44537878,0.0,-0.44537878,0.92772483,0.0,0.076122916,0.5709783,-0.076122916,0
494,17:10,0.715597826,0.715597826,1.0,0.715597826,0.215324675,0.215324675,0,0,0,0,0.44537878,0.0,-0.44537878,0.93080537,0.0,0.054894373,0.59284059,-0.054894373,0
495,17:15,0.644119565,0.644119565,1.0,0.644119565,0.191948052,0.191948052,0,0,0,0,0.44537878,0.0,-0.44537878,0.9338859,0.0,0.0067927347,0.60860611,-0.0067927347,0
496,17:20,0.572641304,0.572641304,1.0,0.572641304,0.178701299,0.178701299,0,0,0,0,0.44537878,0.0,-0.44537878,0.93696644,0.051438773,0.0,0.61055696,0.051438773,0
497,17:25,0.501163043,0.501163043,1.0,0.501163043,0.188051948,0.188051948,0,0,0,0,0.44537878,0.0,-0.44537878,0.94004698,0.13226768,0.0,0.59578389,0.13226768,0
498,17:30,0.418679348,0.418679348,1.0,0.418679348,0.174545455,0.174545455,0,0,0,0,0.44537878,0.0,-0.44537878,0.94312751,0.20124489,0.0,0.55779697,0.20124489,0
499,17:35,0.336195652,0.336195652,1.0,0.336195652,0.183376623,0.183376623,0,0,0,0,0.15281903,0.0,-0.15281903,0.94620805,0.0,0.0,0.5,0.0,0
500,17:40,0.253711957,0.253711957,1.0,0.253711957,0.182337662,0.182337662,0,0,0,0,0.071374295,0.0,-0.071374295,0.94726505,0.0,0.0,0.5,0.0,0
501,17:45,0.187076087,0.187076087,1.0,0.187076087,0.183896104,0.183896104,0,0,0,0,0.003179983,0.0,-0.003179983,0.94775872,0.0,0.0,0.5,0.0,0
502,17:50,0.120440218,0.120440218,1.0,0.120440218,0.239480519,0.239480519,0,0,0,0,0.0,0.1190403,0.1190403,0.94778071,0.0,0.0,0.5,0.0,0
503,17:55,0.053804348,0.053804348,1.0,0.053804348,0.277662338,0.277662338,0,0,0,0,0.0,0.22385799,0.22385799,0.94695735,0.0,0.0,0.5,0.0,0
504,18:00,0.035869565,0.035869565,1.0,0.035869565,0.241818182,0.241818182,0,0,0,0,0.0,0.2421336,0.2421336,0.945409,0.0,0.036184987,0.5,-0.036184987,0
505,18:05,0.017934783,0.017934783,1.0,0.017934783,0.24987013,0.24987013,0,0,0,0,0.0,0.2462025,0.2462025,0.94373424,0.0,0.014267154,0.51039223,-0.014267154,0
506,18:10,0.0,0.0,1.0,0.0,0.271948052,0.271948052,0,0,0,0,0.0,0.2462025,0.2462025,0.94203134,0.025745551,0.0,0.51448972,0.025745551,0
507,18:15,0.0,0.0,1.0,0.0,0.270909091,0.270909091,0,0,0,0,0.0,0.2462025,0.2462025,0.94032844,0.02470659,0.0,0.50709566,0.02470659,0
508,18:20,0.0,0.0,1.0,0.0,0.235324675,0.235324675,0,0,0,0,0.0,0.2462025,0.2462025,0.93862554,0.0,0.010877826,0.5,-0.010877826,0
